shape_id,shape_pt_lat,shape_pt_locsn,shape_pt_sequence,shape_dist_traveled
193241,38.711314,,2,
193241,38.710166,,3,
193241,38.710052,,4,
193241,38.709944,,5,
193241,38.713912,,6,
193242,38.7548524879362,,1,
193242,38.755759,,2,
193242,38.755724,,3,
193242,38.754113,,4,
193242,38.75281,,5,
193242,38.752813,,6,
193242,38.750002,,7,
193242,38.751401,,8,
193242,38.752841,,9,
193242,38.753913,,10,
193242,38.752125,,11,
193242,38.748985,,12,
193242,38.746928,,13,
193242,38.74465,,14,
193242,38.741701,,15,
193242,38.73847,,16,
193242,38.733899,,17,
193242,38.73013,,18,
193242,38.72861,,19,
193242,38.726623,,20,
193242,38.723893,,21,
193242,38.722236,,22,
193242,38.720082,,23,
193242,38.718338,,24,
193242,38.715773,,25,
193242,38.713272,,26,
193242,38.711391,,27,
193242,38.709425,,28,
193242,38.707018,,29,
193242,38.703804,,30,
193242,38.704304,,31,
193242,38.704742,,32,
193242,38.70518,,33,
193242,38.704529,,34,
193242,38.704189,,35,
193242,38.702559,,36,
193242,38.702359,,37,
193243,38.70448,,1,
193243,38.704105,,2,
193243,38.705325,,3,
193243,38.704664,,4,
193243,38.704145,,5,
193243,38.70419,,6,
193243,38.707592,,7,
193243,38.709861,,8,
193243,38.712018,,9,
193243,38.713163,,10,
193243,38.715563,,11,
193243,38.717485,,12,
193243,38.719834,,13,
193243,38.72213,,14,
193243,38.724125,,15,
193243,38.726634,,16,
193243,38.728781,,17,
193243,38.730225,,18,
193243,38.733676,,19,
193243,38.738339,,20,
193243,38.742781,,21,
193243,38.746112,,22,
193243,38.747447,,23,
193243,38.749795,,24,
193243,38.752318,,25,
193243,38.754808,,26,
193243,38.753847,,27,
193243,38.750757,,28,
193243,38.75019,,29,
193243,38.751631,,30,
193243,38.754345,,31,
193243,38.755433,,32,
193243,38.755984,,33,
193243,38.756121,,34,
193243,38.754942,,35,
193245,38.731925,,1,
193245,38.731185,,2,
193245,38.731019,,3,
193245,38.729788,,4,
193245,38.72825,,5,
193245,38.726098,,6,
193245,38.724477,,7,
193245,38.723419,,8,
193245,38.724615,,9,
193245,38.725556,,10,
193245,38.727703,,11,
193245,38.729127,,12,
193245,38.730618,,13,
193245,38.732109,,14,
193245,38.732735,,15,
193245,38.733256,,16,
193245,38.734137,,17,
193245,38.73473,,18,
193245,38.734898,,19,
193245,38.737491,,20,
193245,38.737695,,21,
193245,38.737161,,22,
193245,38.736542,,23,
193245,38.734851,,24,
193245,38.733335,,25,
193245,38.730648,,26,
193245,38.729089,,27,
193245,38.726425,,28,
193245,38.725345,,29,
193245,38.724206,,30,
193245,38.721557,,31,
193245,38.718893,,32,
193245,38.715817,,33,
193245,38.712593,,34,
193245,38.71099,,35,
193245,38.709586,,36,
193245,38.706573,,37,
193245,38.706209,,38,
193245,38.704779,,39,
193245,38.702588,,40,
193245,38.704529,,41,
193245,38.704189,,42,
193245,38.705114,,43,
193245,38.704409,,44,
193245,38.703705,,45,
193245,38.703134,,46,
193245,38.703713,,47,
193245,38.704882,,48,
193245,38.707562,,49,
193245,38.709507,,50,
193245,38.710557,,51,
193245,38.710195,,52,
193245,38.709196,,53,
193245,38.710775,,54,
193245,38.710062,,55,
193245,38.711568,,56,
193245,38.713933,,57,
193252,38.71974,,1,
193252,38.726303,,2,
193252,38.728781,,3,
193252,38.730225,,4,
193252,38.733918,,5,
193252,38.738523,,6,
193252,38.742978,,7,
193252,38.745929,,8,
193252,38.748365,,9,
193252,38.750241,,10,
193252,38.753094,,11,
193252,38.755228,,12,
193252,38.756795,,13,
193252,38.757521,,14,
193252,38.759433,,15,
193252,38.762248,,16,
193252,38.767825,,17,
193252,38.769828,,18,
193252,38.769456,,19,
193252,38.768918,,20,
193252,38.768601,,21,
193252,38.768241,,22,
193252,38.76769,,23,
193252,38.768475,,24,
193252,38.771557,,25,
193252,38.7745,,26,
193252,38.774633,,27,
193252,38.772781,,28,
193252,38.771913,,29,
193253,38.772911,,1,
193253,38.77478,,2,
193253,38.774377,,3,
193253,38.771328,,4,
193253,38.767173,,5,
193253,38.767814,,6,
193253,38.76811,,7,
193253,38.768384,,8,
193253,38.768694,,9,
193253,38.769084,,10,
193253,38.769616,,11,
193253,38.770196,,12,
193253,38.768962,,13,
193253,38.762363,,14,
193253,38.759119,,15,
193253,38.75757,,16,
193253,38.756344,,17,
193253,38.754295,,18,
193253,38.752467,,19,
193253,38.749242,,20,
193253,38.748711,,21,
193253,38.747207,,22,
193253,38.745169,,23,
193253,38.742981,,24,
193253,38.738267,,25,
193253,38.733625,,26,
193253,38.730371,,27,
193253,38.72861,,28,
193253,38.726623,,29,
193253,38.724659,,30,
193253,38.720248,,31,
193253,38.715437,,32,
193253,38.715772,,33,
193256,38.749626,,1,
193256,38.752708,,2,
193256,38.752021,,3,
193256,38.750615,,4,
193256,38.750586,,5,
193256,38.749762,,6,
193256,38.748204,,7,
193256,38.747044,,8,
193256,38.746696,,9,
193256,38.745559,,10,
193256,38.744338,,11,
193256,38.743596,,12,
193256,38.742419,,13,
193256,38.742,,14,
193256,38.739162,,15,
193256,38.73864,,16,
193256,38.738157,,17,
193256,38.738291,,18,
193256,38.736531,,19,
193256,38.733517,,20,
193256,38.731597,,21,
193256,38.728985,,22,
193256,38.726623,,23,
193256,38.724659,,24,
193256,38.725875,,25,
193258,38.7611,,1,
193258,38.764567,,2,
193258,38.766773,,3,
193258,38.767052,,4,
193258,38.764219,,5,
193258,38.761102,,6,
193258,38.760581,,7,
193258,38.762459,,8,
193258,38.764623,,9,
193258,38.767098,,10,
193258,38.767051,,11,
193258,38.766384,,12,
193258,38.767643,,13,
193258,38.769593,,14,
193258,38.770971,,15,
193258,38.772226,,16,
193258,38.770992,,17,
193258,38.768801,,18,
193258,38.76512,,19,
193258,38.760594,,20,
193258,38.762272,,21,
193259,38.766042,,1,
193259,38.768936,,2,
193259,38.770957,,3,
193259,38.771977,,4,
193259,38.771076,,5,
193259,38.769249,,6,
193259,38.767433,,7,
193259,38.766468,,8,
193259,38.767282,,9,
193259,38.76771,,10,
193259,38.765167,,11,
193259,38.764081,,12,
193259,38.762543,,13,
193259,38.76047,,14,
193259,38.760519,,15,
193259,38.764583,,16,
193259,38.766852,,17,
193259,38.766601,,18,
193259,38.765269,,19,
193259,38.761076,,20,
193260,38.725307,,1,
193260,38.725106,,2,
193260,38.724375,,3,
193260,38.723244,,4,
193260,38.727745,,5,
193260,38.713882,,6,
193260,38.714244,,7,
193260,38.715005,,8,
193260,38.714926,,9,
193260,38.716023,,10,
193261,38.714856,,1,
193261,38.714636,,2,
193261,38.714145,,3,
193261,38.713332,,4,
193261,38.711082,,5,
193261,38.723303,,6,
193261,38.724091,,7,
193261,38.724903,,8,
193261,38.724659,,9,
193261,38.725664,,10,
193264,38.766573,,1,
193264,38.763444,,2,
193264,38.759929,,3,
193264,38.756106,,4,
193264,38.757513,,5,
193264,38.759038,,6,
193264,38.76015,,7,
193264,38.761704,,8,
193264,38.762481,,9,
193264,38.759463,,10,
193264,38.758137,,11,
193264,38.756243,,12,
193264,38.75584,,13,
193264,38.75859,,14,
193264,38.759731,,15,
193264,38.757868,,16,
193264,38.75742,,17,
193264,38.757783,,18,
193264,38.757173,,19,
193264,38.75405,,20,
193264,38.752011,,21,
193264,38.749162,,22,
193264,38.75014,,23,
193264,38.749293,,24,
193264,38.747781,,25,
193264,38.745013,,26,
193264,38.745259,,27,
193264,38.743823,,28,
193264,38.741619,,29,
193264,38.736466,,30,
193264,38.733622,,31,
193264,38.728043,,32,
193264,38.727522,,33,
193264,38.713332,,34,
193264,38.711082,,35,
193264,38.7077,,36,
193264,38.705725,,37,
193264,38.703206,,38,
193264,38.701126,,39,
193264,38.698568,,40,
193268,38.701501,,1,
193268,38.703171,,2,
193268,38.705295,,3,
193268,38.707337,,4,
193268,38.724554,,5,
193268,38.727728,,6,
193268,38.733219,,7,
193268,38.736346,,8,
193268,38.741635,,9,
193268,38.743861,,10,
193268,38.74511,,11,
193268,38.744885,,12,
193268,38.747316,,13,
193268,38.749779,,14,
193268,38.749738,,15,
193268,38.748204,,16,
193268,38.747693,,17,
193268,38.751732,,18,
193268,38.754336,,19,
193268,38.757338,,20,
193268,38.757458,,21,
193268,38.757107,,22,
193268,38.757618,,23,
193268,38.757791,,24,
193268,38.755049,,25,
193268,38.757033,,26,
193268,38.758312,,27,
193268,38.759639,,28,
193268,38.762402,,29,
193268,38.761172,,30,
193268,38.759756,,31,
193268,38.758756,,32,
193268,38.75731,,33,
193268,38.756616,,34,
193268,38.7595,,35,
193268,38.763674,,36,
193268,38.766835,,37,
193268,38.767757,,38,
193271,38.730838,,1,
193271,38.723469,,2,
193271,38.718668,,3,
193271,38.715921,,4,
193271,38.712414,,5,
193271,38.7081,,6,
193271,38.706209,,7,
193271,38.704779,,8,
193271,38.701991,,9,
193271,38.699789,,10,
193271,38.698466,,11,
193271,38.697806,,12,
193271,38.697506,,13,
193271,38.697459,,14,
193271,38.697728,,15,
193271,38.699801,,16,
193271,38.700527,,17,
193271,38.699831,,18,
193271,38.700965,,19,
193271,38.701017,,20,
193271,38.699832,,21,
193271,38.699208,,22,
193271,38.701501,,23,
193271,38.703171,,24,
193271,38.705295,,25,
193271,38.707337,,26,
193271,38.711236,,27,
193271,38.713311,,28,
193271,38.714244,,29,
193271,38.715005,,30,
193271,38.714926,,31,
193271,38.716023,,32,
193272,38.730838,,1,
193272,38.723469,,2,
193272,38.718668,,3,
193272,38.715921,,4,
193272,38.712414,,5,
193272,38.7081,,6,
193272,38.706209,,7,
193272,38.704779,,8,
193272,38.702423,,9,
193273,38.706209,,1,
193273,38.704779,,2,
193273,38.701991,,3,
193273,38.699789,,4,
193273,38.698466,,5,
193273,38.697806,,6,
193273,38.697506,,7,
193273,38.697459,,8,
193273,38.697728,,9,
193273,38.699801,,10,
193273,38.700527,,11,
193273,38.699831,,12,
193273,38.700965,,13,
193273,38.701017,,14,
193273,38.699832,,15,
193273,38.699208,,16,
193273,38.701501,,17,
193273,38.703171,,18,
193273,38.705295,,19,
193273,38.707337,,20,
193273,38.711236,,21,
193273,38.713311,,22,
193273,38.714244,,23,
193273,38.715005,,24,
193273,38.714926,,25,
193273,38.716023,,26,
193277,38.714856,,1,
193277,38.714636,,2,
193277,38.714145,,3,
193277,38.713332,,4,
193277,38.711082,,5,
193277,38.7077,,6,
193277,38.705725,,7,
193277,38.703206,,8,
193277,38.701126,,9,
193277,38.698495,,10,
193277,38.699363,,11,
193277,38.700882,,12,
193277,38.701402,,13,
193277,38.699615,,14,
193277,38.700369,,15,
193277,38.699795,,16,
193277,38.697252,,17,
193277,38.697127,,18,
193277,38.697367,,19,
193277,38.697994,,20,
193277,38.698587,,21,
193277,38.700037,,22,
193277,38.703077,,23,
193277,38.705394,,24,
193277,38.707255,,25,
193279,38.727757,,1,
193279,38.725565,,2,
193279,38.725307,,3,
193279,38.725106,,4,
193279,38.724375,,5,
193279,38.723244,,6,
193279,38.673814,,7,
193279,38.667593,,8,
193281,38.674281,,1,
193281,38.723303,,2,
193281,38.724091,,3,
193281,38.724903,,4,
193281,38.724659,,5,
193281,38.726214,,6,
193281,38.727463,,7,
193281,38.729876,,8,
193284,38.742583,,1,
193284,38.743614,,2,
193284,38.744557,,3,
193284,38.745703,,4,
193284,38.748485,,5,
193284,38.749646,,6,
193284,38.747814,,7,
193284,38.746268,,8,
193284,38.744494,,9,
193284,38.745013,,10,
193284,38.745259,,11,
193284,38.743823,,12,
193284,38.742394,,13,
193284,38.740835,,14,
193284,38.742358,,15,
193284,38.738705,,16,
193284,38.736523,,17,
193284,38.735377,,18,
193284,38.7345184844285,,19,
193284,38.733111,,20,
193284,38.731437,,21,
193284,38.732891,,22,
193284,38.734571,,23,
193284,38.736337,,24,
193284,38.735896,,25,
193284,38.737675,,26,
193284,38.738725,,27,
193284,38.738112,,28,
193286,38.738681,,1,
193286,38.737705,,2,
193286,38.73599,,3,
193286,38.736464,,4,
193286,38.734812,,5,
193286,38.73332,,6,
193286,38.733791,,7,
193286,38.7343884840434,,8,
193286,38.735321,,9,
193286,38.736649,,10,
193286,38.738514,,11,
193286,38.741798,,12,
193286,38.74075,,13,
193286,38.741726,,14,
193286,38.743861,,15,
193286,38.74511,,16,
193286,38.744722,,17,
193286,38.74426,,18,
193286,38.744487,,19,
193286,38.746335,,20,
193286,38.747693,,21,
193286,38.749503,,22,
193286,38.748161,,23,
193286,38.745559,,24,
193286,38.744338,,25,
193286,38.743596,,26,
193286,38.742419,,27,
193286,38.742577,,28,
193287,38.742867,,1,
193287,38.744609,,2,
193287,38.74697,,3,
193287,38.749791,,4,
193287,38.747094,,5,
193287,38.746741,,6,
193287,38.747978,,7,
193287,38.744363,,8,
193287,38.743196,,9,
193287,38.74446,,10,
193287,38.746554,,11,
193287,38.748168,,12,
193287,38.752047,,13,
193287,38.755094,,14,
193287,38.756647,,15,
193287,38.757103,,16,
193287,38.756865,,17,
193287,38.756424,,18,
193287,38.758117,,19,
193287,38.759256,,20,
193287,38.757395,,21,
193287,38.755319,,22,
193287,38.754164,,23,
193287,38.75276,,24,
193287,38.751065,,25,
193287,38.7529,,26,
193287,38.754581,,27,
193287,38.754854,,28,
193287,38.754684,,29,
193287,38.755077,,30,
193287,38.753418,,31,
193287,38.754219,,32,
193287,38.756315,,33,
193287,38.754808,,34,
193287,38.753847,,35,
193287,38.750757,,36,
193287,38.75019,,37,
193287,38.748206,,38,
193287,38.746891,,39,
193287,38.745077,,40,
193287,38.742098,,41,
193288,38.742577,,1,
193288,38.746293,,2,
193288,38.748018,,3,
193288,38.750002,,4,
193288,38.751401,,5,
193288,38.752841,,6,
193288,38.755049,,7,
193288,38.755942,,8,
193288,38.754051,,9,
193288,38.753472,,10,
193288,38.754625,,11,
193288,38.754592,,12,
193288,38.754709,,13,
193288,38.754401,,14,
193288,38.752793,,15,
193288,38.751042,,16,
193288,38.752858,,17,
193288,38.754479,,18,
193288,38.7555,,19,
193288,38.757622,,20,
193288,38.759122,,21,
193288,38.757903,,22,
193288,38.756205,,23,
193288,38.756593,,24,
193288,38.757101,,25,
193288,38.755985,,26,
193288,38.753727,,27,
193288,38.75222,,28,
193288,38.747965,,29,
193288,38.74634,,30,
193288,38.744135,,31,
193288,38.743073,,32,
193288,38.74432,,33,
193288,38.748252,,34,
193288,38.748254,,35,
193288,38.746603,,36,
193288,38.745787,,37,
193288,38.744361,,38,
193288,38.742568,,39,
193295,38.752708,,1,
193295,38.752021,,2,
193295,38.750615,,3,
193295,38.750586,,4,
193295,38.749762,,5,
193295,38.748204,,6,
193295,38.747044,,7,
193295,38.746696,,8,
193295,38.745559,,9,
193295,38.744338,,10,
193295,38.743596,,11,
193295,38.742419,,12,
193295,38.741872,,13,
193295,38.738826,,14,
193295,38.736776,,15,
193295,38.735177,,16,
193295,38.732207,,17,
193295,38.72932,,18,
193295,38.72703,,19,
193295,38.726441,,20,
193295,38.723824,,21,
193295,38.720711,,22,
193295,38.720327,,23,
193295,38.720768,,24,
193295,38.719915,,25,
193295,38.717537,,26,
193295,38.716657,,27,
193295,38.715457,,28,
193295,38.714502,,29,
193295,38.71255,,30,
193295,38.709942,,31,
193295,38.708063,,32,
193295,38.705727,,33,
193307,38.705158,,1,
193307,38.702934,,2,
193307,38.703411,,3,
193307,38.704933,,4,
193307,38.705281,,5,
193307,38.706024,,6,
193307,38.706268,,7,
193307,38.704664,,8,
193307,38.704145,,9,
193307,38.703363,,10,
193307,38.703508,,11,
193307,38.706171,,12,
193307,38.706331,,13,
193307,38.706244,,14,
193307,38.70699,,15,
193307,38.709676,,16,
193307,38.713953,,17,
193307,38.716036,,18,
193307,38.718218,,19,
193307,38.719716,,20,
193307,38.721676,,21,
193307,38.724175,,22,
193307,38.7262,,23,
193310,38.704664,,1,
193310,38.704145,,2,
193310,38.703363,,3,
193310,38.703508,,4,
193310,38.706171,,5,
193310,38.706331,,6,
193310,38.706244,,7,
193310,38.70699,,8,
193310,38.709676,,9,
193310,38.713953,,10,
193310,38.716036,,11,
193310,38.718218,,12,
193310,38.719716,,13,
193310,38.721676,,14,
193310,38.724175,,15,
193310,38.7262,,16,
193314,38.74757,,1,
193314,38.745821,,2,
193314,38.744944,,3,
193314,38.743792,,4,
193314,38.745821,,5,
193314,38.746835,,6,
193314,38.74597,,7,
193314,38.743987,,8,
193314,38.741798,,9,
193314,38.74075,,10,
193314,38.741726,,11,
193314,38.743861,,12,
193314,38.74511,,13,
193314,38.744722,,14,
193314,38.74426,,15,
193314,38.744487,,16,
193314,38.746335,,17,
193314,38.748546,,18,
193314,38.752543,,19,
193317,38.724175,,1,
193317,38.725921,,2,
193317,38.729525,,3,
193317,38.732556,,4,
193317,38.73489,,5,
193317,38.735192,,6,
193317,38.737139,,7,
193317,38.738743,,8,
193317,38.742173,,9,
193317,38.744287,,10,
193317,38.747571,,11,
193317,38.750084,,12,
193317,38.751834,,13,
193317,38.754733,,14,
193317,38.756243,,15,
193317,38.75584,,16,
193317,38.75859,,17,
193317,38.760494,,18,
193317,38.762555,,19,
193317,38.761719,,20,
193317,38.761102,,21,
193317,38.760581,,22,
193317,38.76015,,23,
193317,38.760134,,24,
193317,38.759658,,25,
193317,38.760246,,26,
193317,38.759584,,27,
193317,38.75717,,28,
193317,38.752381,,29,
193317,38.749591,,30,
193317,38.75014,,31,
193317,38.751503,,32,
193317,38.753224,,33,
193317,38.754482,,34,
193317,38.755707,,35,
193317,38.756864,,36,
193317,38.756422,,37,
193317,38.753952,,38,
193317,38.752523,,39,
193317,38.753414,,40,
193317,38.750509,,41,
193317,38.748336,,42,
193317,38.748038,,43,
193317,38.7504416565551,,44,
193318,38.762555,,1,
193318,38.761719,,2,
193318,38.761102,,3,
193318,38.760581,,4,
193318,38.76015,,5,
193318,38.760134,,6,
193318,38.759658,,7,
193318,38.760246,,8,
193318,38.759584,,9,
193318,38.75717,,10,
193318,38.752381,,11,
193318,38.749591,,12,
193318,38.75014,,13,
193318,38.751503,,14,
193318,38.753224,,15,
193318,38.754482,,16,
193318,38.755707,,17,
193318,38.756864,,18,
193318,38.756422,,19,
193318,38.753952,,20,
193318,38.752523,,21,
193318,38.753414,,22,
193318,38.750509,,23,
193318,38.748336,,24,
193318,38.748038,,25,
193318,38.7504416565551,,26,
193320,38.7489453816864,,1,
193320,38.746835,,2,
193320,38.748133,,3,
193320,38.749626,,4,
193320,38.752708,,5,
193320,38.752877,,6,
193320,38.753872,,7,
193320,38.756304,,8,
193320,38.756731,,9,
193320,38.755788,,10,
193320,38.754205,,11,
193320,38.752866,,12,
193320,38.751435,,13,
193320,38.749738,,14,
193320,38.748546,,15,
193320,38.752893,,16,
193320,38.757273,,17,
193320,38.759825,,18,
193320,38.76002,,19,
193320,38.759763,,20,
193320,38.760016,,21,
193320,38.760013,,22,
193320,38.76047,,23,
193320,38.760519,,24,
193320,38.761576,,25,
193320,38.763434,,26,
193320,38.760937,,27,
193320,38.757791,,28,
193320,38.754616,,29,
193320,38.755942,,30,
193320,38.754051,,31,
193320,38.752082,,32,
193320,38.750001,,33,
193320,38.747428,,34,
193320,38.744546,,35,
193320,38.740323,,36,
193320,38.738221,,37,
193320,38.734584,,38,
193320,38.732123,,39,
193320,38.729467,,40,
193320,38.725576,,41,
193320,38.722912,,42,
193320,38.722244,,43,
193323,38.75019,,1,
193323,38.748206,,2,
193323,38.746891,,3,
193323,38.745077,,4,
193323,38.742087,,5,
193323,38.742583,,6,
193323,38.743614,,7,
193323,38.744557,,8,
193323,38.745703,,9,
193323,38.749255,,10,
193323,38.75234,,11,
193323,38.754728,,12,
193323,38.756594,,13,
193323,38.75889,,14,
193323,38.760246,,15,
193323,38.7593,,16,
193323,38.759741,,17,
193323,38.760675,,18,
193323,38.761819,,19,
193323,38.766042,,20,
193323,38.768936,,21,
193323,38.770957,,22,
193323,38.772438,,23,
193323,38.771417,,24,
193323,38.773257,,25,
193323,38.775693,,26,
193323,38.776942,,27,
193323,38.780247,,28,
193323,38.779558,,29,
193326,38.741872,,1,
193326,38.739868,,2,
193326,38.740118,,3,
193326,38.741232,,4,
193326,38.743413,,5,
193326,38.744722,,6,
193326,38.742321,,7,
193326,38.740406,,8,
193326,38.739275,,9,
193326,38.740355,,10,
193326,38.735858,,11,
193326,38.730892,,12,
193326,38.732509,,13,
193326,38.735392,,14,
193326,38.737727,,15,
193326,38.740566,,16,
193326,38.74192,,17,
193328,38.721198,,1,
193328,38.719648,,2,
193328,38.717537,,3,
193328,38.716024,,4,
193328,38.714839,,5,
193328,38.714907,,6,
193328,38.713484,,7,
193328,38.712478,,8,
193328,38.712266,,9,
193328,38.711165,,10,
193328,38.710332,,11,
193328,38.710832,,12,
193328,38.71212,,13,
193328,38.713735,,14,
193328,38.713272,,15,
193328,38.711755,,16,
193328,38.712614,,17,
193328,38.71273,,18,
193328,38.711896,,19,
193328,38.710425,,20,
193328,38.70848,,21,
193328,38.707289,,22,
193328,38.705815,,23,
193328,38.706277,,24,
193328,38.706882,,25,
193329,38.705883,,1,
193329,38.704975,,2,
193329,38.705743,,3,
193329,38.707188,,4,
193329,38.708476,,5,
193329,38.710493,,6,
193329,38.711993,,7,
193329,38.712682,,8,
193329,38.712018,,9,
193329,38.713163,,10,
193329,38.713627,,11,
193329,38.712681,,12,
193329,38.711322,,13,
193329,38.710054,,14,
193329,38.709305,,15,
193329,38.710984,,16,
193329,38.71229,,17,
193329,38.712209,,18,
193329,38.71339,,19,
193329,38.714909,,20,
193329,38.714648,,21,
193329,38.71657,,22,
193329,38.71807,,23,
193329,38.720345,,24,
193330,38.717115,,1,
193330,38.717359,,2,
193330,38.71827,,3,
193330,38.720676,,4,
193330,38.722721,,5,
193330,38.723341,,6,
193330,38.721516,,7,
193330,38.720279,,8,
193330,38.722668,,9,
193330,38.725295,,10,
193330,38.726545,,11,
193330,38.72732,,12,
193330,38.726201,,13,
193332,38.727769,,1,
193332,38.726621,,2,
193332,38.725156,,3,
193332,38.722917,,4,
193332,38.721689,,5,
193332,38.720248,,6,
193332,38.721471,,7,
193332,38.723216,,8,
193332,38.721059,,9,
193332,38.720971,,10,
193332,38.720234,,11,
193332,38.718395,,12,
193332,38.718335,,13,
193332,38.716991,,14,
193332,38.714256,,15,
193333,38.727769,,1,
193333,38.726621,,2,
193333,38.725156,,3,
193333,38.722917,,4,
193333,38.721689,,5,
193333,38.720248,,6,
193333,38.721471,,7,
193333,38.723216,,8,
193333,38.721059,,9,
193333,38.720971,,10,
193333,38.720234,,11,
193333,38.718395,,12,
193333,38.718335,,13,
193333,38.716991,,14,
193333,38.714256,,15,
193333,38.714841,,16,
193333,38.715321,,17,
193333,38.714962,,18,
193333,38.714089,,19,
193333,38.713627,,20,
193333,38.712681,,21,
193333,38.711322,,22,
193333,38.710054,,23,
193333,38.708923,,24,
193333,38.707269,,25,
193333,38.707888,,26,
193333,38.706951,,27,
193333,38.706648,,28,
193333,38.707333,,29,
193333,38.70862,,30,
193333,38.708449,,31,
193333,38.707773,,32,
193333,38.70699,,33,
193333,38.708246,,34,
193333,38.713743,,35,
193335,38.699497,,1,
193335,38.699548,,2,
193335,38.699268,,3,
193335,38.70028,,4,
193335,38.700734,,5,
193335,38.700347,,6,
193335,38.701032,,7,
193335,38.701863,,8,
193335,38.703368,,9,
193335,38.705354,,10,
193337,38.701897,,1,
193337,38.701007,,2,
193337,38.700272,,3,
193337,38.700625,,4,
193337,38.700142,,5,
193337,38.699184,,6,
193337,38.699417,,7,
193337,38.699236,,8,
193337,38.699403,,9,
193337,38.6995,,10,
193339,38.755429,,1,
193339,38.759038,,2,
193339,38.763898,,3,
193339,38.766468,,4,
193339,38.767282,,5,
193339,38.769045,,6,
193339,38.770268,,7,
193339,38.768902,,8,
193339,38.769107,,9,
193339,38.770323,,10,
193339,38.770898,,11,
193339,38.770266,,12,
193339,38.768799,,13,
193339,38.767651,,14,
193339,38.768098,,15,
193339,38.766947,,16,
193339,38.765242,,17,
193339,38.762543,,18,
193339,38.76047,,19,
193339,38.760519,,20,
193339,38.761576,,21,
193339,38.763434,,22,
193339,38.760782,,23,
193344,38.724903,,1,
193344,38.724996,,2,
193344,38.726303,,3,
193344,38.728781,,4,
193344,38.730498,,5,
193344,38.733918,,6,
193344,38.738523,,7,
193344,38.742978,,8,
193344,38.745929,,9,
193344,38.747588,,10,
193344,38.749795,,11,
193344,38.752318,,12,
193344,38.755135,,13,
193344,38.757033,,14,
193344,38.758312,,15,
193344,38.759639,,16,
193344,38.762248,,17,
193344,38.767825,,18,
193344,38.769828,,19,
193344,38.770198,,20,
193344,38.770812,,21,
193344,38.7727,,22,
193344,38.774067,,23,
193344,38.776734,,24,
193344,38.779376,,25,
193344,38.781644,,26,
193344,38.783563,,27,
193344,38.785864,,28,
193344,38.788411,,29,
193344,38.790213,,30,
193345,38.724903,,1,
193345,38.724996,,2,
193345,38.726303,,3,
193345,38.728781,,4,
193345,38.730498,,5,
193345,38.733918,,6,
193345,38.738523,,7,
193345,38.742978,,8,
193345,38.745929,,9,
193345,38.747588,,10,
193345,38.749795,,11,
193345,38.752318,,12,
193345,38.755135,,13,
193345,38.757033,,14,
193345,38.758312,,15,
193345,38.759639,,16,
193345,38.762248,,17,
193345,38.767825,,18,
193345,38.769828,,19,
193345,38.770198,,20,
193345,38.770812,,21,
193345,38.7727,,22,
193345,38.774067,,23,
193345,38.776734,,24,
193345,38.779376,,25,
193345,38.78238,,26,
193345,38.783537,,27,
193345,38.783692,,28,
193345,38.785492,,29,
193349,38.788306,,1,
193349,38.786098,,2,
193349,38.783924,,3,
193349,38.780902,,4,
193349,38.779131,,5,
193349,38.7763,,6,
193349,38.773574,,7,
193349,38.771084,,8,
193349,38.769616,,9,
193349,38.770196,,10,
193349,38.768962,,11,
193349,38.762363,,12,
193349,38.759463,,13,
193349,38.758137,,14,
193349,38.756315,,15,
193349,38.753913,,16,
193349,38.752125,,17,
193349,38.748985,,18,
193349,38.747207,,19,
193349,38.745169,,20,
193349,38.741701,,21,
193349,38.738267,,22,
193349,38.733625,,23,
193349,38.730371,,24,
193349,38.72861,,25,
193349,38.726623,,26,
193349,38.725307,,27,
193349,38.725106,,28,
193349,38.724375,,29,
193349,38.723715,,30,
193350,38.785481,,1,
193350,38.783803,,2,
193350,38.783611,,3,
193350,38.782287,,4,
193350,38.779131,,5,
193350,38.7763,,6,
193350,38.773574,,7,
193350,38.771084,,8,
193350,38.769616,,9,
193350,38.770196,,10,
193350,38.768962,,11,
193350,38.762363,,12,
193350,38.759463,,13,
193350,38.758137,,14,
193350,38.756315,,15,
193350,38.753913,,16,
193350,38.752125,,17,
193350,38.748985,,18,
193350,38.747207,,19,
193350,38.745169,,20,
193350,38.741701,,21,
193350,38.738267,,22,
193350,38.733625,,23,
193350,38.730371,,24,
193350,38.72861,,25,
193350,38.726623,,26,
193350,38.725307,,27,
193350,38.725106,,28,
193350,38.724375,,29,
193350,38.723715,,30,
193354,38.739311,,1,
193354,38.73815,,2,
193354,38.736617,,3,
193354,38.735008,,4,
193354,38.733843,,5,
193354,38.73622,,6,
193354,38.738406,,7,
193354,38.739916,,8,
193354,38.741602,,9,
193354,38.741858,,10,
193354,38.740314,,11,
193354,38.740737,,12,
193354,38.742408,,13,
193354,38.74432,,14,
193354,38.748252,,15,
193354,38.748254,,16,
193354,38.747421,,17,
193354,38.748168,,18,
193354,38.7478825091549,,19,
193354,38.74625,,20,
193354,38.743528,,21,
193354,38.739908,,22,
193354,38.739238,,23,
193354,38.741537,,24,
193354,38.74229,,25,
193354,38.742984,,26,
193354,38.745578,,27,
193358,38.764567,,1,
193358,38.767189,,2,
193358,38.770342,,3,
193358,38.773573,,4,
193358,38.774715,,5,
193358,38.778097,,6,
