shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
193333,38.711322,-9.160938,22,
193333,38.710054,-9.162462,23,
193333,38.708923,-9.161921,24,
193333,38.707269,-9.161405,25,
193333,38.707888,-9.159091,26,
193333,38.706951,-9.158194,27,
193333,38.706648,-9.155753,28,
193333,38.707333,-9.154468,29,
193333,38.70862,-9.151762,30,
193333,38.708449,-9.147047,31,
193333,38.707773,-9.144589,32,
193333,38.70699,-9.142206,33,
193333,38.708246,-9.136478,34,
193333,38.713743,-9.137356,35,
193335,38.699497,-9.228493,1,
193335,38.699548,-9.2321,2,
193335,38.699268,-9.237516,3,
193335,38.70028,-9.240924,4,
193335,38.700734,-9.244743,5,
193335,38.700347,-9.246994,6,
193335,38.701032,-9.24951,7,
193335,38.701863,-9.251348,8,
193335,38.703368,-9.251435,9,
193335,38.705354,-9.252343,10,
193337,38.701897,-9.251453,1,
193337,38.701007,-9.249701,2,
193337,38.700272,-9.246881,3,
193337,38.700625,-9.244713,4,
193337,38.700142,-9.240446,5,
193337,38.699184,-9.23749,6,
193337,38.699417,-9.232097,7,
193337,38.699236,-9.230712,8,
193337,38.699403,-9.228571,9,
193337,38.6995,-9.227799,10,
193339,38.755429,-9.192381,1,
193339,38.759038,-9.192631,2,
193339,38.763898,-9.190058,3,
193339,38.766468,-9.18419,4,
193339,38.767282,-9.181298,5,
193339,38.769045,-9.179251,6,
193339,38.770268,-9.177138,7,
193339,38.768902,-9.174897,8,
193339,38.769107,-9.171859,9,
193339,38.770323,-9.170772,10,
193339,38.770898,-9.168832,11,
193339,38.770266,-9.1691,12,
193339,38.768799,-9.167451,13,
193339,38.767651,-9.168581,14,
193339,38.768098,-9.169363,15,
193339,38.766947,-9.170982,16,
193339,38.765242,-9.171807,17,
193339,38.762543,-9.170817,18,
193339,38.76047,-9.169226,19,
193339,38.760519,-9.167267,20,
193339,38.761576,-9.165079,21,
193339,38.763434,-9.159443,22,
193339,38.760782,-9.1582,23,
193344,38.724903,-9.154848,1,
193344,38.724996,-9.152672,2,
193344,38.726303,-9.149265,3,
193344,38.728781,-9.147763,4,
193344,38.730498,-9.146706,5,
193344,38.733918,-9.144647,6,
193344,38.738523,-9.145875,7,
193344,38.742978,-9.146744,8,
193344,38.745929,-9.147482,9,
193344,38.747588,-9.147887,10,
193344,38.749795,-9.148247,11,
193344,38.752318,-9.149647,12,
193344,38.755135,-9.150347,13,
193344,38.757033,-9.144449,14,
193344,38.758312,-9.140357,15,
193344,38.759639,-9.136479,16,
193344,38.762248,-9.130256,17,
193344,38.767825,-9.128712,18,
193344,38.769828,-9.126596,19,
193344,38.770198,-9.123142,20,
193344,38.770812,-9.121557,21,
193344,38.7727,-9.11838,22,
193344,38.774067,-9.116782,23,
193344,38.776734,-9.117893,24,
193344,38.779376,-9.120132,25,
193344,38.781644,-9.119414,26,
193344,38.783563,-9.124536,27,
193344,38.785864,-9.123835,28,
193344,38.788411,-9.123737,29,
193344,38.790213,-9.124354,30,
193345,38.724903,-9.154848,1,
193345,38.724996,-9.152672,2,
193345,38.726303,-9.149265,3,
193345,38.728781,-9.147763,4,
193345,38.730498,-9.146706,5,
193345,38.733918,-9.144647,6,
193345,38.738523,-9.145875,7,
193345,38.742978,-9.146744,8,
193345,38.745929,-9.147482,9,
193345,38.747588,-9.147887,10,
193345,38.749795,-9.148247,11,
193345,38.752318,-9.149647,12,
193345,38.755135,-9.150347,13,
193345,38.757033,-9.144449,14,
193345,38.758312,-9.140357,15,
193345,38.759639,-9.136479,16,
193345,38.762248,-9.130256,17,
193345,38.767825,-9.128712,18,
193345,38.769828,-9.126596,19,
193345,38.770198,-9.123142,20,
193345,38.770812,-9.121557,21,
193345,38.7727,-9.11838,22,
193345,38.774067,-9.116782,23,
193345,38.776734,-9.117893,24,
193345,38.779376,-9.120132,25,
193345,38.78238,-9.118146,26,
193345,38.783537,-9.11562,27,
193345,38.783692,-9.112204,28,
193345,38.785492,-9.111395,29,
193349,38.788306,-9.123888,1,
193349,38.786098,-9.12392,2,
193349,38.783924,-9.124792,3,
193349,38.780902,-9.120093,4,
193349,38.779131,-9.120172,5,
193349,38.7763,-9.11801,6,
193349,38.773574,-9.118671,7,
193349,38.771084,-9.121878,8,
193349,38.769616,-9.123139,9,
193349,38.770196,-9.127342,10,
193349,38.768962,-9.127978,11,
193349,38.762363,-9.130498,12,
193349,38.759463,-9.137137,13,
193349,38.758137,-9.141655,14,
193349,38.756315,-9.146929,15,
193349,38.753913,-9.152563,16,
193349,38.752125,-9.151248,17,
193349,38.748985,-9.149486,18,
193349,38.747207,-9.14842,19,
193349,38.745169,-9.147953,20,
193349,38.741701,-9.146947,21,
193349,38.738267,-9.146059,22,
193349,38.733625,-9.145091,23,
193349,38.730371,-9.147066,24,
193349,38.72861,-9.148146,25,
193349,38.726623,-9.149521,26,
193349,38.725307,-9.151907,27,
193349,38.725106,-9.155305,28,
193349,38.724375,-9.160904,29,
193349,38.723715,-9.160708,30,
193350,38.785481,-9.111498,1,
193350,38.783803,-9.112503,2,
193350,38.783611,-9.116269,3,
193350,38.782287,-9.118428,4,
193350,38.779131,-9.120172,5,
193350,38.7763,-9.11801,6,
193350,38.773574,-9.118671,7,
193350,38.771084,-9.121878,8,
193350,38.769616,-9.123139,9,
193350,38.770196,-9.127342,10,
193350,38.768962,-9.127978,11,
193350,38.762363,-9.130498,12,
193350,38.759463,-9.137137,13,
193350,38.758137,-9.141655,14,
193350,38.756315,-9.146929,15,
193350,38.753913,-9.152563,16,
193350,38.752125,-9.151248,17,
193350,38.748985,-9.149486,18,
193350,38.747207,-9.14842,19,
193350,38.745169,-9.147953,20,
193350,38.741701,-9.146947,21,
193350,38.738267,-9.146059,22,
193350,38.733625,-9.145091,23,
193350,38.730371,-9.147066,24,
193350,38.72861,-9.148146,25,
193350,38.726623,-9.149521,26,
193350,38.725307,-9.151907,27,
193350,38.725106,-9.155305,28,
193350,38.724375,-9.160904,29,
193350,38.723715,-9.160708,30,
193354,38.739311,-9.106658,1,
193354,38.73815,-9.107315,2,
193354,38.736617,-9.107965,3,
193354,38.735008,-9.108833,4,
193354,38.733843,-9.112761,5,
193354,38.73622,-9.113148,6,
193354,38.738406,-9.113157,7,
193354,38.739916,-9.110612,8,
193354,38.741602,-9.107882,9,
193354,38.741858,-9.108452,10,
193354,38.740314,-9.10983,11,
193354,38.740737,-9.111917,12,
193354,38.742408,-9.112752,13,
193354,38.74432,-9.110745,14,
193354,38.748252,-9.108782,15,
193354,38.748254,-9.10797,16,
193354,38.747421,-9.110272,17,
193354,38.748168,-9.112946,18,
193354,38.7478825091549,-9.11854496984834,19,
193354,38.74625,-9.119767,20,
193354,38.743528,-9.118863,21,
193354,38.739908,-9.124074,22,
193354,38.739238,-9.126246,23,
193354,38.741537,-9.128412,24,
193354,38.74229,-9.131905,25,
193354,38.742984,-9.133539,26,
193354,38.745578,-9.135394,27,
193358,38.764567,-9.157,1,
193358,38.767189,-9.157922,2,
193358,38.770342,-9.15971,3,
193358,38.773573,-9.161641,4,
193358,38.774715,-9.163141,5,
193358,38.778097,-9.164239,6,
193358,38.781982,-9.162823,7,
193358,38.784416,-9.161066,8,
193358,38.787775,-9.159076,9,
193358,38.790608,-9.157347,10,
193358,38.793117,-9.155239,11,
193358,38.792009,-9.153139,12,
193358,38.792083,-9.1503,13,
193360,38.736944,-9.133994,1,
193360,38.733227,-9.132798,2,
193360,38.732653,-9.130557,3,
193360,38.731191,-9.127961,4,
193360,38.730042,-9.13035,5,
193360,38.728521,-9.130953,6,
193360,38.725891,-9.130062,7,
193360,38.724368,-9.129621,8,
193360,38.721312,-9.129397,9,
193360,38.722194,-9.128725,10,
193368,38.755429,-9.192381,1,
193368,38.752866,-9.196814,2,
193368,38.751435,-9.19749,3,
193368,38.749293,-9.19767,4,
193368,38.747781,-9.197821,5,
193368,38.745286,-9.197952,6,
193368,38.745013,-9.198958,7,
193368,38.745259,-9.202972,8,
193368,38.743823,-9.205766,9,
193368,38.742394,-9.206275,10,
193368,38.740835,-9.208898,11,
193368,38.742358,-9.211529,12,
193368,38.738705,-9.214247,13,
193368,38.737204,-9.216103,14,
193368,38.738366,-9.217766,15,
193368,38.735834,-9.218746,16,
193368,38.734876,-9.221476,17,
193368,38.735657,-9.221672,18,
193368,38.737322,-9.221195,19,
193368,38.736945,-9.222578,20,
193368,38.737458,-9.223688,21,
193368,38.739514,-9.22401,22,
193368,38.73946,-9.22151,23,
193369,38.739631,-9.223889,1,
193369,38.73743,-9.223807,2,
193369,38.736805,-9.222677,3,
193369,38.737179,-9.221338,4,
193369,38.735767,-9.221708,5,
193369,38.734753,-9.221363,6,
193369,38.735665,-9.218691,7,
193369,38.738262,-9.217939,8,
193369,38.736649,-9.215855,9,
193369,38.738514,-9.213948,10,
193369,38.741798,-9.211704,11,
193369,38.74075,-9.208896,12,
193369,38.741726,-9.206607,13,
193369,38.743861,-9.205517,14,
193369,38.74511,-9.202743,15,
193369,38.744885,-9.199823,16,
193369,38.74528,-9.19795,17,
193369,38.747316,-9.19775,18,
193369,38.749779,-9.197506,19,
193369,38.751503,-9.197268,20,
193369,38.753224,-9.196346,21,
193369,38.754302,-9.195602,22,
193369,38.752674,-9.189517,23,
193370,38.698193,-9.225524,1,
193370,38.695828,-9.221695,2,
193370,38.696888,-9.220126,3,
193370,38.698776,-9.21784,4,
193370,38.699177,-9.21431,5,
193370,38.695504,-9.215095,6,
193370,38.696078,-9.209717,7,
193370,38.697728,-9.204514,8,
193370,38.700299,-9.20305,9,
193370,38.702353,-9.202269,10,
193370,38.705852,-9.202294,11,
193370,38.706427,-9.203907,12,
193370,38.707714,-9.205853,13,
193370,38.708128,-9.209027,14,
193370,38.709348,-9.21157,15,
193370,38.709821,-9.214984,16,
193370,38.711876,-9.214167,17,
193370,38.715797,-9.214703,18,
193370,38.716945,-9.212807,19,
193370,38.717461,-9.209535,20,
193370,38.715155,-9.208012,21,
193370,38.711913,-9.211714,22,
193370,38.71157,-9.214863,23,
193370,38.709701,-9.215458,24,
193370,38.70893,-9.21435,25,
193370,38.709197,-9.211458,26,
193370,38.708075,-9.208899,27,
193370,38.707578,-9.205959,28,
193370,38.705361,-9.203187,29,
193370,38.702452,-9.202531,30,
193370,38.700684,-9.203001,31,
193370,38.697301,-9.204943,32,
193370,38.696293,-9.209346,33,
193370,38.695057,-9.214858,34,
193370,38.695921,-9.218847,35,
193370,38.69836,-9.225053,36,
193370,38.698495,-9.227593,37,
193377,38.70699,-9.142206,1,
193377,38.709676,-9.136384,2,
193377,38.713953,-9.137815,3,
193377,38.715296,-9.136134,4,
193377,38.7192,-9.135564,5,
193377,38.72213,-9.135264,6,
193377,38.725575,-9.134932,7,
193377,38.729077,-9.134567,8,
193377,38.732666,-9.134208,9,
193377,38.736947,-9.13372,10,
193377,38.740196,-9.133433,11,
193377,38.741885,-9.131944,12,
193377,38.741418,-9.129419,13,
193377,38.738351,-9.127251,14,
193377,38.738481,-9.125346,15,
193377,38.739888,-9.123696,16,
193377,38.744132,-9.11845,17,
193377,38.746596,-9.119261,18,
193377,38.748202,-9.118425,19,
193377,38.750354,-9.120754,20,
193377,38.750584,-9.123917,21,
193377,38.752858,-9.123434,22,
193377,38.754479,-9.124966,23,
193377,38.7555,-9.126346,24,
193377,38.757622,-9.126376,25,
193377,38.759122,-9.124803,26,
193377,38.757903,-9.123185,27,
193377,38.756205,-9.120716,28,
193377,38.754925,-9.118131,29,
193377,38.752105,-9.116658,30,
193377,38.752047,-9.113506,31,
193377,38.755094,-9.113547,32,
193377,38.757166,-9.112563,33,
193377,38.759038,-9.113407,34,
193377,38.76015,-9.117103,35,
193377,38.761704,-9.12209,36,
193377,38.763214,-9.128602,37,
193377,38.767825,-9.128712,38,
193377,38.769828,-9.126596,39,
193377,38.770198,-9.123142,40,
193377,38.770812,-9.121557,41,
193377,38.7727,-9.11838,42,
193377,38.774067,-9.116782,43,
193377,38.776734,-9.117893,44,
193377,38.77707,-9.1159,45,
193377,38.776092,-9.113833,46,
193377,38.775372,-9.110767,47,
193377,38.773794,-9.10476,48,
193377,38.774787,-9.101738,49,
193377,38.774377,-9.097532,50,
193377,38.771328,-9.097768,51,
193377,38.767173,-9.099085,52,
193377,38.768178,-9.09999,53,
193380,38.749003,-9.142621,1,
193380,38.746901,-9.139735,2,
193380,38.747942,-9.13641,3,
193380,38.748737,-9.134646,4,
193380,38.749459,-9.132038,5,
193380,38.751662,-9.132036,6,
193380,38.753826,-9.131771,7,
193380,38.754854,-9.134221,8,
193380,38.755512,-9.136215,9,
193380,38.757521,-9.136289,10,
193380,38.759433,-9.135831,11,
193380,38.759119,-9.137142,12,
193380,38.75757,-9.137982,13,
193380,38.757101,-9.140163,14,
193380,38.758137,-9.141655,15,
193380,38.7588,-9.15004,16,
193380,38.75599,-9.148758,17,
193380,38.755942,-9.145635,18,
193380,38.754051,-9.14464,19,
193380,38.752056,-9.147374,20,
193380,38.749879,-9.14735,21,
193380,38.747454,-9.147858,22,
193380,38.748412,-9.146742,23,
193381,38.757736,-9.191562,1,
193381,38.759038,-9.192631,2,
193381,38.760675,-9.194949,3,
193381,38.761819,-9.196882,4,
193381,38.766042,-9.19818,5,
193381,38.768936,-9.195495,6,
193381,38.770006,-9.192891,7,
193381,38.76979,-9.191057,8,
193381,38.767433,-9.185572,9,
193381,38.766468,-9.18419,10,
193381,38.765474,-9.182646,11,
193381,38.763169,-9.180583,12,
193381,38.761554,-9.179827,13,
193381,38.759658,-9.179809,14,
193381,38.760246,-9.182883,15,
193381,38.759584,-9.185246,16,
193381,38.75717,-9.185684,17,
193381,38.756255,-9.188146,18,
193383,38.732509,-9.171798,1,
193383,38.735392,-9.171768,2,
193383,38.737727,-9.167631,3,
193383,38.739591,-9.168823,4,
193383,38.738826,-9.168528,5,
193383,38.736776,-9.167456,6,
193383,38.735177,-9.165441,7,
193383,38.732207,-9.162741,8,
193383,38.72932,-9.162442,9,
193383,38.726425,-9.162436,10,
193383,38.725345,-9.163631,11,
193383,38.724206,-9.165266,12,
193383,38.724437,-9.166883,13,
193383,38.725113,-9.167663,14,
193383,38.725963,-9.169634,15,
193383,38.724597,-9.169648,16,
193383,38.723526,-9.170936,17,
193384,38.70893,-9.21435,1,
193384,38.709197,-9.211458,2,
193384,38.711324,-9.210373,3,
193384,38.711398,-9.208537,4,
193384,38.710869,-9.205382,5,
193384,38.710234,-9.2037,6,
193384,38.707418,-9.20263,7,
193384,38.705622,-9.202445,8,
193384,38.702452,-9.202531,9,
193384,38.700684,-9.203001,10,
193384,38.697252,-9.20367,11,
193384,38.697127,-9.200734,12,
193384,38.697367,-9.194168,13,
193384,38.697994,-9.190554,14,
193384,38.698587,-9.187398,15,
193384,38.700037,-9.183655,16,
193384,38.702215,-9.180677,17,
193384,38.705394,-9.17631,18,
193384,38.705883,-9.17271,19,
193384,38.704975,-9.170297,20,
193384,38.70458,-9.167364,21,
193384,38.70448,-9.164187,22,
193384,38.705388,-9.160486,23,
193384,38.706523,-9.157939,24,
193384,38.706648,-9.155753,25,
193384,38.707333,-9.154468,26,
193384,38.708901,-9.152939,27,
193384,38.711006,-9.153505,28,
193384,38.71339,-9.153158,29,
193384,38.715028,-9.154034,30,
193384,38.717518,-9.155222,31,
193384,38.719834,-9.155069,32,
193384,38.72213,-9.151801,33,
193384,38.724125,-9.150644,34,
193384,38.726634,-9.149093,35,
193384,38.728781,-9.147763,36,
193384,38.730225,-9.146875,37,
193384,38.733676,-9.144637,38,
193384,38.738339,-9.145823,39,
193384,38.742781,-9.146696,40,
193384,38.746112,-9.147539,41,
193384,38.748365,-9.147014,42,
193384,38.749003,-9.142621,43,
193384,38.747428,-9.141082,44,
193384,38.746143,-9.136481,45,
193384,38.747942,-9.13641,46,
193384,38.747981,-9.132473,47,
193384,38.7461,-9.132829,48,
193399,38.777041,-9.174499,1,
193399,38.775684,-9.178349,2,
193399,38.773048,-9.183623,3,
193399,38.770971,-9.188971,4,
193399,38.772226,-9.190738,5,
193399,38.770992,-9.19358,6,
193399,38.768801,-9.19581,7,
193399,38.76512,-9.198847,8,
193399,38.760594,-9.196147,9,
193399,38.760328,-9.19414,10,
193399,38.759443,-9.190177,11,
193399,38.759429,-9.186839,12,
193399,38.76002,-9.182754,13,
193399,38.75826,-9.179998,14,
193399,38.756639,-9.177825,15,
193399,38.754619,-9.179955,16,
193399,38.752338,-9.180207,17,
193399,38.749355,-9.180237,18,
193399,38.745559,-9.18176,19,
193399,38.744338,-9.178742,20,
193399,38.743596,-9.176139,21,
193399,38.742419,-9.172408,22,
193399,38.742577,-9.168298,23,
193399,38.746293,-9.167894,24,
193399,38.748018,-9.165407,25,
193399,38.750002,-9.159708,26,
193399,38.751401,-9.158766,27,
193399,38.752644,-9.159405,28,
193404,38.743292,-9.132833,1,
193404,38.741885,-9.131944,2,
193404,38.741418,-9.129419,3,
193404,38.738351,-9.127251,4,
193404,38.738481,-9.125346,5,
193404,38.739888,-9.123696,6,
193404,38.744132,-9.11845,7,
193404,38.746596,-9.119261,8,
193404,38.748202,-9.118425,9,
193404,38.750265,-9.117055,10,
193404,38.74897,-9.116184,11,
193404,38.747965,-9.11292,12,
193404,38.747374,-9.110454,13,
193404,38.748045,-9.108076,14,
193404,38.744363,-9.110927,15,
193404,38.742463,-9.112935,16,
193404,38.740649,-9.112059,17,
193404,38.739916,-9.110612,18,
193404,38.741602,-9.107882,19,
193404,38.741858,-9.108452,20,
193404,38.740314,-9.10983,21,
193404,38.738436,-9.113359,22,
193404,38.736096,-9.113233,23,
193404,38.733843,-9.112761,24,
193404,38.735226,-9.108466,25,
193404,38.736577,-9.107793,26,
193404,38.738055,-9.107216,27,
193404,38.73961,-9.106499,28,
193404,38.740872,-9.105669,29,
193407,38.722851,-9.13132,1,
193407,38.723908,-9.132035,2,
193407,38.723818,-9.133251,3,
193407,38.721035,-9.131779,4,
193407,38.718919,-9.133359,5,
193407,38.718056,-9.130417,6,
193407,38.717217,-9.129884,7,
193407,38.715036,-9.128831,8,
193407,38.715074,-9.126231,9,
193407,38.71458,-9.125255,10,
193407,38.712352,-9.124901,11,
193407,38.713531,-9.123471,12,
193407,38.716375,-9.120627,13,
193407,38.717738,-9.122061,14,
193407,38.719921,-9.124296,15,
193407,38.721226,-9.127186,16,
193407,38.721403,-9.129227,17,
193408,38.7081,-9.137099,1,
193408,38.706636,-9.142407,2,
193408,38.706332,-9.145278,3,
193408,38.706414,-9.149768,4,
193408,38.706142,-9.156011,5,
193408,38.70367,-9.162505,6,
193408,38.703447,-9.167728,7,
193408,38.704304,-9.173951,8,
193408,38.704683,-9.177493,9,
193408,38.701991,-9.181041,10,
193408,38.699789,-9.18435,11,
193408,38.698466,-9.188384,12,
193408,38.697806,-9.191759,13,
193408,38.697506,-9.196012,14,
193408,38.697459,-9.198589,15,
193408,38.697301,-9.204943,16,
193408,38.696293,-9.209346,17,
193408,38.695057,-9.214858,18,
193408,38.695921,-9.218847,19,
193408,38.69836,-9.225053,20,
193408,38.699497,-9.228493,21,
193408,38.699257,-9.231461,22,
193409,38.699403,-9.228571,1,
193409,38.698227,-9.225041,2,
193409,38.696034,-9.219562,3,
193409,38.694955,-9.21549,4,
193409,38.696078,-9.209717,5,
193409,38.697257,-9.203547,6,
193409,38.69738,-9.19882,7,
193409,38.697367,-9.194168,8,
193409,38.697994,-9.190554,9,
193409,38.698587,-9.187398,10,
193409,38.700037,-9.183655,11,
193409,38.702661,-9.180183,12,
193409,38.704655,-9.177443,13,
193409,38.704145,-9.173823,14,
193409,38.703363,-9.167024,15,
193409,38.703508,-9.16273,16,
193409,38.706171,-9.155732,17,
193409,38.706331,-9.149936,18,
193409,38.706244,-9.145024,19,
193409,38.707023,-9.142464,20,
193409,38.708246,-9.136478,21,
193409,38.713393,-9.137256,22,
193410,38.70699,-9.142206,1,
193410,38.708327,-9.136508,2,
193410,38.707756,-9.132488,3,
193410,38.710502,-9.127432,4,
193410,38.713531,-9.123471,5,
193410,38.716375,-9.120627,6,
193410,38.717738,-9.122061,7,
193410,38.71784,-9.12079,8,
193410,38.71982,-9.123166,9,
193410,38.720561,-9.123771,10,
193410,38.721226,-9.127186,11,
193410,38.721968,-9.128747,12,
193410,38.724902,-9.128462,13,
193410,38.727613,-9.12821,14,
193410,38.730414,-9.127801,15,
193410,38.732109,-9.128295,16,
193410,38.732735,-9.130411,17,
193410,38.733344,-9.132793,18,
193410,38.736947,-9.13372,19,
193410,38.740196,-9.133433,20,
193410,38.742369,-9.134479,21,
193410,38.742512,-9.136343,22,
193410,38.744287,-9.139119,23,
193410,38.747571,-9.140831,24,
193410,38.750084,-9.142147,25,
193410,38.751834,-9.143217,26,
193410,38.754733,-9.144657,27,
193410,38.756243,-9.147192,28,
193410,38.755632,-9.151441,29,
193410,38.75859,-9.154033,30,
193410,38.761764,-9.153835,31,
193410,38.763235,-9.153458,32,
193410,38.764831,-9.152828,33,
193410,38.766451,-9.152747,34,
193410,38.76688,-9.151035,35,
193410,38.769864,-9.148551,36,
193410,38.774611,-9.147399,37,
193410,38.774761,-9.147431,38,
193410,38.774409,-9.151747,39,
193410,38.774463,-9.156902,40,
193410,38.774243,-9.15989,41,
193410,38.773945,-9.161487,42,
193410,38.776384,-9.162745,43,
193410,38.778831,-9.163392,44,
193410,38.781219,-9.162964,45,
193410,38.783695,-9.163513,46,
193410,38.782917,-9.164697,47,
193410,38.789658,-9.1685,48,
193410,38.78695,-9.170417,49,
193410,38.785833,-9.172117,50,
193410,38.788629,-9.174957,51,
193410,38.786888,-9.176962,52,
193410,38.7861,-9.18321,53,
193413,38.768475,-9.098836,1,
193413,38.771557,-9.097346,2,
193413,38.7745,-9.097095,3,
193413,38.775044,-9.10224,4,
193413,38.774425,-9.106036,5,
193413,38.775077,-9.111413,6,
193413,38.776049,-9.113543,7,
193413,38.777166,-9.116168,8,
193413,38.7763,-9.11801,9,
193413,38.773574,-9.118671,10,
193413,38.771084,-9.121878,11,
193413,38.769616,-9.123139,12,
193413,38.770196,-9.127342,13,
193413,38.768962,-9.127978,14,
193413,38.762781,-9.129007,15,
193413,38.761172,-9.12177,16,
193413,38.759756,-9.116771,17,
193413,38.758756,-9.113436,18,
193413,38.755985,-9.113618,19,
193413,38.753727,-9.114232,20,
193413,38.752537,-9.114734,21,
193413,38.752188,-9.116525,22,
193413,38.754945,-9.117953,23,
193413,38.756424,-9.120641,24,
193413,38.758117,-9.122929,25,
193413,38.759256,-9.124715,26,
193413,38.757395,-9.126546,27,
193413,38.755319,-9.126414,28,
193413,38.754164,-9.124885,29,
193413,38.75276,-9.123598,30,
193413,38.750273,-9.12389,31,
193413,38.74625,-9.119767,32,
193413,38.743528,-9.118863,33,
193413,38.739908,-9.124074,34,
193413,38.739238,-9.126246,35,
193413,38.741348,-9.128178,36,
193413,38.74229,-9.131905,37,
193413,38.740514,-9.133637,38,
193413,38.737184,-9.133993,39,
193413,38.73246,-9.134401,40,
193413,38.728781,-9.134784,41,
193413,38.725579,-9.135092,42,
193413,38.722122,-9.135445,43,
193413,38.71916,-9.135736,44,
193413,38.715021,-9.137467,45,
193413,38.713743,-9.137356,46,
193413,38.708998,-9.135325,47,
193413,38.707229,-9.141645,48,
193413,38.705586,-9.143902,49,
193416,38.7081,-9.137099,1,
193416,38.707304,-9.141979,2,
193416,38.707717,-9.144146,3,
193416,38.708504,-9.146688,4,
193416,38.708814,-9.151308,5,
193416,38.707843,-9.153649,6,
193416,38.706793,-9.15566,7,
193416,38.706707,-9.157859,8,
193416,38.707704,-9.159671,9,
193416,38.707337,-9.161314,10,
193416,38.709706,-9.162437,11,
193416,38.710832,-9.161367,12,
193416,38.71212,-9.160362,13,
193416,38.713735,-9.16023,14,
193416,38.714509,-9.162113,15,
193416,38.715105,-9.163034,16,
193416,38.715461,-9.164532,17,
193416,38.714973,-9.166431,18,
193416,38.714282,-9.169519,19,
193417,38.714841,-9.166506,1,
193417,38.715321,-9.164602,2,
193417,38.714962,-9.16304,3,
193417,38.714089,-9.161715,4,
193417,38.713627,-9.160065,5,
193417,38.712681,-9.160224,6,
193417,38.711322,-9.160938,7,
193417,38.710054,-9.162462,8,
193417,38.708923,-9.161921,9,
193417,38.707269,-9.161405,10,
193417,38.707888,-9.159091,11,
193417,38.706951,-9.158194,12,
193417,38.706648,-9.155753,13,
193417,38.707781,-9.153551,14,
193417,38.70862,-9.151762,15,
193417,38.708449,-9.147047,16,
193417,38.707773,-9.144589,17,
193417,38.70699,-9.142206,18,
193417,38.708246,-9.136478,19,
193417,38.713393,-9.137256,20,
193418,38.773466,-9.161261,1,
193418,38.774165,-9.159754,2,
193418,38.774183,-9.156867,3,
193418,38.774906,-9.155334,4,
193418,38.774683,-9.160567,5,
193418,38.779626,-9.159792,6,
193418,38.781877,-9.158665,7,
193418,38.781617,-9.156567,8,
193418,38.780287,-9.153221,9,
193418,38.780183,-9.151478,10,
193418,38.780994,-9.149082,11,
193418,38.781322,-9.148061,12,
193418,38.780583,-9.1482,13,
193418,38.777133,-9.146467,14,
193418,38.779044,-9.144791,15,
193418,38.783567,-9.14325,16,
193418,38.78545,-9.1432,17,
193418,38.787177,-9.144598,18,
193418,38.79085,-9.144317,19,
193418,38.790847,-9.144313,20,
193418,38.791734,-9.14733,21,
193418,38.792761,-9.14818,22,
193418,38.793883,-9.149917,23,
193418,38.792433,-9.15025,24,
193418,38.793383,-9.153137,25,
193418,38.793154,-9.155407,26,
193418,38.792409,-9.157374,27,
193418,38.790508,-9.159782,28,
193418,38.787673,-9.163587,29,
193420,38.725911,-9.157439,1,
193420,38.72792,-9.159334,2,
193420,38.727491,-9.162923,3,
193420,38.726517,-9.165035,4,
193420,38.728964,-9.166095,5,
193420,38.729435,-9.167073,6,
193420,38.727982,-9.170396,7,
193420,38.731375,-9.168504,8,
193420,38.733334,-9.168901,9,
193420,38.734887,-9.170344,10,
193420,38.73251,-9.172404,11,
193420,38.730742,-9.173324,12,
193421,38.725106,-9.155305,1,
193421,38.725911,-9.157439,2,
193421,38.72792,-9.159334,3,
193421,38.727491,-9.162923,4,
193421,38.726517,-9.165035,5,
193421,38.728964,-9.166095,6,
193421,38.729435,-9.167073,7,
193421,38.727982,-9.170396,8,
193421,38.731375,-9.168504,9,
193421,38.733334,-9.168901,10,
193421,38.734887,-9.170344,11,
193421,38.732509,-9.171798,12,
193424,38.708998,-9.135325,1,
193424,38.707304,-9.141979,2,
193424,38.707717,-9.144146,3,
193424,38.708504,-9.146688,4,
193424,38.708814,-9.151308,5,
193424,38.706793,-9.15566,6,
193424,38.706432,-9.158633,7,
193424,38.705102,-9.161342,8,
193424,38.704613,-9.163596,9,
193424,38.704757,-9.167759,10,
193424,38.705294,-9.170672,11,
193424,38.706277,-9.173385,12,
193424,38.706209,-9.175557,13,
193424,38.704779,-9.177674,14,
193424,38.701991,-9.181041,15,
193424,38.699789,-9.18435,16,
193424,38.698466,-9.188384,17,
193424,38.697806,-9.191759,18,
193424,38.697506,-9.196012,19,
193424,38.697459,-9.198589,20,
193424,38.697728,-9.204514,21,
193424,38.699801,-9.205797,22,
193424,38.701573,-9.206351,23,
193424,38.704188,-9.207856,24,
193424,38.703295,-9.211467,25,
193424,38.706008,-9.212416,26,
193424,38.709821,-9.214984,27,
193424,38.711876,-9.214167,28,
193424,38.715797,-9.214703,29,
193424,38.716945,-9.212807,30,
193424,38.717461,-9.209535,31,
193424,38.727745,-9.212401,32,
193424,38.727925,-9.209299,33,
193424,38.723627,-9.21548,34,
193424,38.722274,-9.217804,35,
193424,38.720261,-9.21957,36,
193424,38.721279,-9.221306,37,
193424,38.722368,-9.224578,38,
193424,38.723807,-9.226153,39,
193424,38.724838,-9.22693,40,
